OBJECTID,Site_Name,DNO_Area,Substation_ID,Site_Type,Transformer_Rating__kVA_,Firm_Capacity__MVA_,Customer_Numbers,Site_Level,Three_Phase_,Primary_Voltage__kV_,Secondary_Voltage__kV_,Maximum_Demand__kW_,Upstream_Substation,Postcode,Postcodes_Fed,Postal_Sectors_Fed,Eastings,Northings,slope,slope_dimensionless,class,mannings,df_class,rofrs_0_2m,rofrs_0_3m,rofrs_0_6m,rofrs_0_9m,rofrs_1_2m,rofsw_0_2m,rofsw_0_3m,rofsw_0_6m,rofsw_0_9m,rofsw_1_2m,rofrs_high,rofrs_med,rofrs_low,rofsw_high,rofsw_med,rofsw_low,rof_high,rof_med,rof_low,velocity_high,velocity_med,velocity_low,df_high,df_med,df_low,hazard_high,hazard_med,hazard_low,degree_high,degree_med,degree_low
626,LITTLE NEWSHAM,North East,4.04476E+11,Pole Mounted,50,Not Applicable,12,Distribution,No,20,0.4,20.4,HARMIRE BRIDGE,DL2 3QN,DL2 3QN,Not Applicable,412513,517949,4.395553112,0.076867735,Improved grassland,0.04,Pasture/Arable,Low,Low,Low,Low,Low,High,High,High,High,Medium,0,0,1.2,0.9,1.2,1.2,0.9,1.2,1.2,6.461108825,7.827075932,7.827075932,0.5,0.5,0.5,6.764997942,10.49249112,10.49249112,Extreme,Extreme,Extreme
2473,FRAMWELLGATE WATERSIDE,North East,65755808900,Ground Mounted,1250,Not Applicable,≤5,Distribution,Yes,11,0.4,Redacted,DURHAM EAST,DH1 4FT,Redacted,Not Applicable,427266,542845,4.378773689,0.076573155,Urban,0.013,Urban,Low,Low,Low,Very low,Very low,,,,,,0,0,0.6,0,0,0,0,0,0.6,0,0,15.14243615,0,0,1,0,0,10.38546169,,,Extreme
520,COCKFIELD CHURCH,North East,4.68877E+11,Pole Mounted,50,Not Applicable,11,Distribution,Unknown,20,0.4,11.8,TORONTO 66/20KV,DL13 5AD,"DL13 5AJ, DL13 5AA",Not Applicable,412982,524180,4.287602425,0.074972779,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2633,COALFORD LANE FARM,North East,7.27081E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,11,0.4,Redacted,HAWTHORN PIT,DH6 1RD,Redacted,Not Applicable,433788,543763,4.263381004,0.074547673,Arable and horticulture,0.03,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3753,BURNOPFIELD EAST,North East,3.36736E+11,Pole Mounted,200,Not Applicable,15,Distribution,Yes,20,0.4,51.5,ANNFIELD 66/20KV,NE16 6NX,NE16 6NS,Not Applicable,418348,557080,4.253304482,0.07437083,Suburban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,7.174273975,0,0,0,0,0,1.534854795,,,Significant
1801,BROWNEY BANK,North East,78086567856,Pole Mounted,50,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,ANNFIELD 66/20KV,DH7 0RP,Redacted,Not Applicable,413889,545573,4.245904922,0.07424097,Broadleaved woodland,0.1,Woodland,,,,,,Medium,Low,Very low,Very low,Very low,0,0,0,0,0.2,0.3,0,0.2,0.3,0,0.931841001,1.221057142,0,0,0.5,0,0.2863682,1.016317143,,Low,Moderate
3261,ELVET ROYAL,North East,9.551E+11,Ground Mounted,1000,Not Applicable,≤5,Distribution,Yes,11,0.4,Redacted,DURHAM EAST,DH1 3JN,Redacted,Not Applicable,427645,542439,4.182183743,0.073122787,Suburban,0.013,Urban,Medium,Medium,Low,Low,Low,,,,,,0,0.3,1.2,0,0,0,0,0.3,1.2,0,9.32174432,23.48932378,0,1,1,0,3.946523296,29.78718854,,Extreme,Extreme
3947,BYERMOOR WEST,North East,5.95534E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,ANNFIELD 66/20KV,NE16 6NX,Redacted,Not Applicable,418495,557163,4.079925537,0.071328734,Broadleaved woodland,0.1,Woodland,,,,,,High,High,Medium,Low,Low,0,0,0,0.3,0.6,1.2,0.3,0.6,1.2,1.196868478,1.899910281,3.015919578,0.5,0.5,1,1.009060543,1.939946168,5.219103494,Moderate,Significant,Extreme
3289,GREEN LANE INDUSTRIAL SOUTH,North East,8.4708E+11,Ground Mounted,800,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,SPENNYMOOR 66/20KV,DL16 6JF,Redacted,Not Applicable,427871,534936,4.075913906,0.071258362,Suburban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,7.022545528,0,0,0,0,0,1.504509106,,,Significant
2231,ARMOND CARR,North East,9.94469E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,BRANCEPETH,DL13 4HH,Redacted,Not Applicable,410291,539205,4.068135738,0.07112192,Improved grassland,0.04,Pasture/Arable,,,,,,High,Very low,Very low,Very low,Very low,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,2.280141196,2.280141196,2.280141196,0,0,0,0.556028239,0.556028239,0.556028239,Low,Low,Low
1456,STANHOPE SEWAGE,North East,6.44558E+11,Pole Mounted,100,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,EASTGATE CEMENT,DL13 2QE,Redacted,Not Applicable,400570,537940,4.061568737,0.071006725,Broadleaved woodland,0.1,Woodland,Medium,Medium,Low,Very low,Very low,,,,,,0,0.3,0.6,0,0,0,0,0.3,0.6,0,1.194163826,1.895616914,0,0.5,0.5,0,1.008249148,1.937370148,,Moderate,Significant
1722,HOWDEN BANK,North East,3.16415E+11,Pole Mounted,100,Not Applicable,12,Distribution,Yes,20,0.4,17.9,ANNFIELD 66/20KV,DH7 0QW,"DH7 0QS, DH7 0QR, DH7 0QP, DH7 0QT",Not Applicable,417089,549297,4.026388168,0.070389639,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
189,BALDERSDALE GILL,North East,7.89062E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,No,20,0.4,Redacted,HARMIRE BRIDGE,DL12 9UT,Redacted,Not Applicable,397016,520328,3.976574183,0.069515967,Suburban,0.013,Urban,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1567,HARWOOD GILL,North East,9.63959E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,No,20,0.4,Redacted,EASTGATE CEMENT,DL12 0HX,Redacted,Not Applicable,382520,532358,3.96944356,0.069390914,Improved grassland,0.04,Pasture/Arable,,,,,,Low,Low,Very low,Very low,Very low,0,0,0,0,0,0.3,0,0,0.3,0,0,2.951246475,0,0,0.5,0,0,1.535373942,,,Significant
1665,CROOK BEECHBURN,North East,2.71063E+11,Pole Mounted,50,Not Applicable,13,Distribution,Unknown,20,0.4,10.9,BRANCEPETH,DL15 8JB,DL15 8AB,Not Applicable,416136,534030,3.962793827,0.069274296,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2723,USHAW COLLEGE,North East,2.61156E+11,Ground Mounted,315,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,POTTER HOUSE T1 T3,DH7 9RH,Redacted,Not Applicable,421776,543752,3.947295904,0.069002513,Broadleaved woodland,0.1,Woodland,,,,,,High,High,High,High,Very low,0,0,0,0.9,0.9,0.9,0.9,0.9,0.9,2.448654215,2.448654215,2.448654215,1,1,1,3.653788793,3.653788793,3.653788793,Extreme,Extreme,Extreme
2883,EASINGTON WEST,North East,3.01419E+11,Pole Mounted,100,Not Applicable,10,Distribution,No,20,0.4,12.8,STONEY CUT,SR8 3TX,"SR8 3TX, SR8 3TY",Not Applicable,440733,543503,3.866456509,0.067585019,Suburban,0.013,Urban,,,,,,High,High,High,High,Medium,0,0,0,0.9,1.2,1.2,0.9,1.2,1.2,18.64132909,22.58236198,22.58236198,1,1,1,18.22719619,28.69883438,28.69883438,Extreme,Extreme,Extreme
2891,ELVET RIVERSIDE,North East,3.42417E+11,Ground Mounted,750,Not Applicable,56,Distribution,Yes,11,0.4,207.7,DURHAM EAST,DH1 3JT,"DH1 3JN, DH1 3AG",Not Applicable,427624,542275,3.845285416,0.067213835,Urban,0.013,Urban,Low,Low,Low,Low,Low,Low,Low,Very low,Very low,Very low,0,0,1.2,0,0,0.3,0,0,1.2,0,0,22.52026429,0,0,1,0,0,28.62431714,,,Extreme
2513,LEESFIELD GARDENS,North East,6.68154E+11,Ground Mounted,500,Not Applicable,185,Distribution,Yes,20,0.4,222.5,BRANCEPETH,DH7 8NQ,"DH7 8SD, DH7 8SF, DH7 8ST, DH7 8BJ, DH7 8SB, DH7 8NQ, DH7 8SG, DH7 8DA, DH7 8RZ, DH7 8SE, DH7 8NH, DH7 8NG, DH7 8SQ",Not Applicable,423961,539372,3.820038557,0.066771217,Suburban,0.013,Urban,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
797,WYCLIFFE PUMPS,North East,8.51927E+11,Pole Mounted,100,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,HARMIRE BRIDGE,DL12 9TX,Redacted,Not Applicable,411485,512784,3.794300318,0.06632001,Improved grassland,0.04,Pasture/Arable,Low,Low,Very low,Very low,Very low,,,,,,0,0,0.3,0,0,0,0,0,0.3,0,0,2.885203637,0,0,0.5,0,0,1.515561091,,,Significant
2050,HARPERLEY PARK,North East,5.69221E+11,Pole Mounted,50,Not Applicable,11,Distribution,Unknown,20,0.4,12.7,BRANCEPETH,DL15 8DP,"DL15 8DP, DL15 8DR",Not Applicable,412916,534659,3.631111622,0.063459836,Broadleaved woodland,0.1,Woodland,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3190,LOW SPENNYMOOR INDUSTRIAL,North East,5.8641E+11,Ground Mounted,750,Not Applicable,26,Distribution,Yes,11,0.4,223.8,LOW SPENNYMOOR,DL16 7RS,"DL14 6JZ, DL16 7RY, DL16 7RS, DL16 7RZ, DL16 6RS",Not Applicable,426499,533669,3.56380868,0.062280534,Urban,0.013,Urban,,,,,,Medium,Medium,Medium,Low,Very low,0,0,0,0,0.6,0.9,0,0.6,0.9,0,13.6563188,17.89483998,0,1,1,0,9.493791278,17.55535598,,Extreme,Extreme
231,LUNEDALE STAKE,North East,4.00322E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,HARMIRE BRIDGE,DL12 0PS,Redacted,Not Applicable,393538,522669,3.538307428,0.06183374,Improved grassland,0.04,Pasture/Arable,Very low,Very low,Very low,Very low,Very low,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1934,NEW WARLANDS FARM,North East,8.76335E+11,Pole Mounted,200,Not Applicable,10,Distribution,Unknown,20,0.4,101.9,ANNFIELD 66/20KV,DH7 6EX,DH7 6EX,Not Applicable,421352,548984,3.506554604,0.061277448,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2047,HARPERLEY CROSS,North East,9.87734E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,BRANCEPETH,DL15 8DU,Redacted,Not Applicable,413181,535475,3.46428442,0.060536958,Improved grassland,0.04,Pasture/Arable,,,,,,High,High,Very low,Very low,Very low,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,2.75654111,2.75654111,2.75654111,0.5,0.5,0.5,1.476962333,1.476962333,1.476962333,Significant,Significant,Significant
2153,CROOK CIVIC,North East,1.2785E+11,Ground Mounted,500,Not Applicable,12,Distribution,Yes,20,0.4,116.9,BRANCEPETH,DL15 9EL,"DL15 9EF, DL15 9ES, DL15 9HT",Not Applicable,416456,535631,3.409098387,0.059570306,Suburban,0.013,Urban,,,,,,Low,Low,Very low,Very low,Very low,0,0,0,0,0,0.3,0,0,0.3,0,0,8.413675006,0,0,1,0,0,3.674102502,,,Extreme
3191,LOWHILLS NORTH,North East,1.46608E+11,Ground Mounted,315,Not Applicable,≤5,Distribution,Yes,11,0.4,Redacted,PETERLEE INDUSTRIAL,SR8 2JF,Redacted,Not Applicable,441019,541809,3.330933332,0.058201338,Suburban,0.013,Urban,,,,,,High,High,High,High,Medium,0,0,0,0.9,1.2,1.2,0.9,1.2,1.2,17.298886,20.95610799,20.95610799,1,1,1,17.0189974,26.74732959,26.74732959,Extreme,Extreme,Extreme
2896,FERRYHILL PUMPS,North East,7.01736E+11,Pole Mounted,100,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,SPENNYMOOR 66/20KV,DL17 0DR,Redacted,Not Applicable,429594,531624,3.323058605,0.058063433,Improved grassland,0.04,Pasture/Arable,Very low,Very low,Very low,Very low,Very low,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1623,WILLINGTON TILERY,North East,7.52398E+11,Pole Mounted,200,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,TORONTO 66/20KV,DL15 0TY,Redacted,Not Applicable,421760,535377,3.322447777,0.058052736,Suburban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,6.338521856,0,0,0,0,0,1.367704371,,,Significant
4008,LAMBTON PARK SEWAGE,North East,1.22748E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,Yes,11,0.4,Redacted,OFFERTON 33/11KV,DH3 4PU,Redacted,Not Applicable,430090,552032,3.306892395,0.057780333,Broadleaved woodland,0.1,Woodland,,,,,,High,High,Very low,Very low,Very low,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,1.077219459,1.077219459,1.077219459,0.5,0.5,0.5,0.973165838,0.973165838,0.973165838,Moderate,Moderate,Moderate
286,BOWES EAST,North East,1.48104E+11,Pole Mounted,100,Not Applicable,75,Distribution,Unknown,20,0.4,Redacted,HARMIRE BRIDGE,DL12 9HU,"DL12 9HU, DL12 9HL, DL12 9HD, DL12 9HW, DL12 9PH, DL12 9LW, DL12 9HB, DL12 9RH, DL12 9HP, DL12 9HN, DL12 9HH, DL12 9HT, DL12 9HR, DL12 9HJ, DL12 9LP",Not Applicable,399602,513553,3.291699886,0.057514292,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
980,STAINDROP PUMPS,North East,8.00254E+11,Pole Mounted,200,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,HARMIRE BRIDGE,DL2 3NS,Redacted,Not Applicable,413774,520097,3.219396591,0.056248279,Arable and horticulture,0.03,Pasture/Arable,Medium,Medium,Very low,Very low,Very low,,,,,,0,0.3,0.3,0,0,0,0,0.3,0.3,0,3.542807325,3.542807325,0,0.5,0.5,0,1.712842197,1.712842197,,Significant,Significant
2352,WHITWORTH SCHOOL,North East,2.18439E+11,Ground Mounted,500,Not Applicable,≤5,Distribution,Unknown,11,0.4,Redacted,LOW SPENNYMOOR,DL16 7LN,Redacted,Not Applicable,424911,533284,3.158388615,0.055180183,Suburban,0.013,Urban,,,,,,Medium,Very low,Very low,Very low,Very low,0,0,0,0,0.2,0.2,0,0.2,0.2,0,6.179711704,6.179711704,0,0,0,0,1.335942341,1.335942341,,Significant,Significant
2498,HOUGHALL CELL,North East,7.00117E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,No,11,0.4,Redacted,BELMONT,DH1 3PJ,Redacted,Not Applicable,428563,540885,3.154843569,0.055118123,Improved grassland,0.04,Pasture/Arable,Low,Low,Low,Very low,Very low,,,,,,0,0,0.6,0,0,0,0,0,0.6,0,0,4.175303508,0,0,0.5,0,0,3.305182105,,,Extreme
593,ST HELENS BOYDEN,North East,4.05648E+11,Ground Mounted,315,Not Applicable,71,Distribution,Unknown,11,0.4,51.1,FYLANDS BRIDGE,DL14 9EF,"DL14 0HR, DL14 9FB, DL14 9DP, DL14 9EF, DL14 9DX",Not Applicable,418310,526914,3.143792868,0.054924668,Suburban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,6.165387297,0,0,0,0,0,1.333077459,,,Significant
919,BILDERSHAW GRANGE,North East,5.59445E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,TORONTO 66/20KV,DL14 9PL,Redacted,Not Applicable,419532,524429,3.12962842,0.054676709,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3351,ATKINSON GROVE,North East,98189230865,Ground Mounted,500,Not Applicable,79,Distribution,Yes,20,0.4,60.4,HAWTHORN PIT,DH6 2YA,DH6 2YB,Not Applicable,438979,541006,3.097712994,0.054118031,Suburban,0.013,Urban,,,,,,Medium,Medium,Low,Very low,Very low,0,0,0,0,0.3,0.6,0,0.3,0.6,0,8.019398819,12.73000212,0,1,1,0,3.555819646,8.938001273,,Extreme,Extreme
2902,FINCHALE ROAD,North East,8.95552E+11,Ground Mounted,1000,Not Applicable,25,Distribution,Yes,11,0.4,350,DURHAM EAST,DH1 5ST,DH5 5ST,Not Applicable,427146,545480,3.082252026,0.0538474,Urban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,6.104625333,0,0,0,0,0,1.320925067,,,Significant
1487,PRESSER PUMPS,North East,5.61321E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,CONSETT,DH8 9XB,Redacted,Not Applicable,395998,547800,3.024050236,0.052828697,Calcareous grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3694,DELVES LANE EAST,North East,5.55383E+11,Ground Mounted,500,Not Applicable,186,Distribution,Yes,20,0.4,137.9,CONSETT,DH8 7HN,"DH8 7HL, DH8 7JA, DH8 7JB, DH8 7HW, DH8 7HJ, DH8 7HN, DH8 7JF, DH8 7HZ, DH8 7HH",Not Applicable,411991,550060,2.98300457,0.052110343,Urban,0.013,Urban,,,,,,Low,Low,,,,0,0,0,0,0,0.3,0,0,0.3,0,0,7.869239864,0,0,1,0,0,3.510771959,,,Extreme
1350,SHILDON VAUGHAN,North East,9.92983E+11,Pole Mounted,200,Not Applicable,128,Distribution,No,11,0.4,109.1,FYLANDS BRIDGE,DL4 1PY,"DL4 1JZ, DL4 1FB, DL4 1JX, DL4 1FD, DL4 1LD, DL4 1LA, DL4 1PY, DL4 1LW, DL4 1LE",Not Applicable,421943,526303,2.948963881,0.051514626,Suburban,0.013,Urban,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
838,MORLEY MOOR,North East,1.5841E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,SKERNESIDE,DL2 3JA,Redacted,Not Applicable,416374,521588,2.930037022,0.051183419,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1576,BAYBRIDGE PUMPS,North East,9.73023E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,CONSETT,DH8 9UG,Redacted,Not Applicable,395764,549771,2.927389145,0.051137084,Broadleaved woodland,0.1,Woodland,High,High,Medium,Low,Very low,,,,,,0.3,0.6,0.9,0,0,0,0.3,0.6,0.9,1.013402914,1.608676851,2.107963007,0.5,0.5,1,0.954020874,1.765206111,3.347166706,Moderate,Significant,Extreme
1245,WOODHAM,North East,6.81998E+11,Pole Mounted,200,Not Applicable,121,Distribution,Unknown,20,0.4,100.9,SKERNESIDE,DL17 0NP,"DL17 0NN, DL5 4YE, DL5 4YG, DL5 4YH, DL17 0LZ, DL5 4YF, DL5 4ST, DL5 4PA, DL5 4YD, DL5 4YQ",Not Applicable,428689,526680,2.892547369,0.050527409,Improved grassland,0.04,Pasture/Arable,High,Medium,Low,Low,Very low,,,,,,0.2,0.3,0.9,0,0,0,0.2,0.3,0.9,1.921867838,2.518359299,5.238398438,0,0.5,0.5,0.484373568,1.40550779,5.664558594,Low,Significant,Extreme
1861,WITTON PARK FILTER,North East,6.72858E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,TORONTO 66/20KV,DL14 0DW,Redacted,Not Applicable,417487,530354,2.826952934,0.049379713,Broadleaved woodland,0.1,Woodland,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3142,HESLEDON INDUSTRIAL,North East,9.30826E+11,Ground Mounted,1000,Not Applicable,37,Distribution,Yes,20,0.4,213.1,STONEY CUT,SR7 8ST,"SR7 9DU, SR7 9HU, SR7 8AL, SR7 8ST, SR7 8RL",Not Applicable,440930,547055,2.814813614,0.049167327,Suburban,0.013,Urban,,,,,,Low,,,,,0,0,0,0,0,0.2,0,0,0.2,0,0,5.833308514,0,0,0,0,0,1.266661703,,,Significant
3730,LOWERY LANE WHITEHOUSE,North East,9.07903E+11,Pole Mounted,100,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,ANNFIELD 66/20KV,DH9 6EN,Redacted,Not Applicable,421593,550478,2.806390524,0.049019963,Suburban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,5.824560118,0,0,0,0,0,1.264912024,,,Significant
3961,STANLEY GRAMMAR,North East,89920403567,Ground Mounted,500,Not Applicable,43,Distribution,Yes,11,0.4,128.2,TANFIELD,DH9 8AU,"DH9 9NH, DH9 8AY, DH9 8AS, DH9 8BE, DH9 9NQ, DH9 8AX, DH9 8BG",Not Applicable,418990,553650,2.780859709,0.048573305,Suburban,0.013,Urban,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1857,WILLINGTON SEWAGE,North East,7.53584E+11,Ground Mounted,300,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,TORONTO 66/20KV,DL15 0DJ,Redacted,Not Applicable,420990,534462,2.779972315,0.04855778,Broadleaved woodland,0.1,Woodland,Low,Low,Very low,Very low,Very low,,,,,,0,0,0.3,0,0,0,0,0,0.3,0,0,0.98751473,0,0,0.5,0,0,0.946254419,,,Moderate
200,BOWES HAZELGILL,North East,2.38708E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,HARMIRE BRIDGE,DL12 9JF,Redacted,Not Applicable,397778,515521,2.771343231,0.04840682,Improved grassland,0.04,Pasture/Arable,Medium,Medium,Very low,Very low,Very low,,,,,,0,0.3,0.3,0,0,0,0,0.3,0.3,0,2.464946267,2.464946267,0,0.5,0.5,0,1.38948388,1.38948388,,Significant,Significant
2540,NETTLESWORTH SOUTH SW,North East,65044549884,Pole Mounted,25,Not Applicable,≤5,Distribution,No,20,0.4,Redacted,TBC,DH2 3PN,Redacted,Not Applicable,425063,547850,2.755836964,0.048135554,Broadleaved woodland,0.1,Woodland,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3810,CRICKET TERRACE,North East,5.37122E+11,Ground Mounted,500,Not Applicable,164,Distribution,Yes,11,0.4,400,TANFIELD,NE16 6QH,"NE16 6HW, NE16 6PU, NE16 6QJ, NE16 6JQ, NE16 6HP, NE16 6PT, NE16 6JH, NE16 6QG, NE16 6QL, NE16 6HN, NE16 6JJ, NE16 6QF, NE16 6QB, NE16 6QH, NE16 6QQ",Not Applicable,417284,556865,2.728150129,0.047651219,Suburban,0.013,Urban,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,5.742667274,0,0,0,0,0,1.248533455,,,Moderate
2988,BEESBANK SEWAGE,North East,64812181513,Pole Mounted,50,Not Applicable,≤5,Distribution,Unknown,11,0.4,Redacted,POTTER HOUSE T1 T3,DH1 5SG,Redacted,Not Applicable,429986,546662,2.722445965,0.047551437,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
4014,MOORES CHESTER,North East,2.10291E+11,Ground Mounted,500,Not Applicable,36,Distribution,Yes,11,0.4,314.9,HIGH FLATTS,DH3 3BE,"DH3 3AE, DH3 3AW, DH3 3QF, DH3 3BE, DH3 3BH, DH3 3PD, DH3 3BD, DH3 3PZ",Not Applicable,427503,551509,2.710084677,0.047335207,Urban,0.013,Urban,,,,,,Medium,Low,Very low,Very low,Very low,0,0,0,0,0.2,0.3,0,0.2,0.3,0,5.723593519,7.50002923,0,0,1,0,1.244718704,3.400008769,,Moderate,Extreme
23,GILMONBY,North East,1.92109E+11,Pole Mounted,50,Not Applicable,7,Distribution,Unknown,20,0.4,40.5,HARMIRE BRIDGE,DL12 9LY,"DL12 9LS, DL12 9LR, DL12 9LT",Not Applicable,399418,512989,2.674762964,0.046717363,Improved grassland,0.04,Pasture/Arable,,,,,,Low,Very low,Very low,Very low,Very low,0,0,0,0,0,0.2,0,0,0.2,0,0,1.847988084,0,0,0,0,0,0.469597617,,,Low
444,LOW GARTH,North East,1.32346E+11,Pole Mounted,50,Not Applicable,≤5,Distribution,No,20,0.4,Redacted,TORONTO 66/20KV,DL14 0NB,Redacted,Not Applicable,415368,527111,2.642514944,0.046153315,Arable and horticulture,0.03,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2086,WITTON BECK,North East,5.91317E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Unknown,20,0.4,Redacted,TORONTO 66/20KV,DL14 0DE,Redacted,Not Applicable,415454,529860,2.64177227,0.046140326,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
449,MARWOOD GREEN,North East,7.22878E+11,Pole Mounted,25,Not Applicable,≤5,Distribution,Yes,20,0.4,Redacted,HARMIRE BRIDGE,DL12 8SB,Redacted,Not Applicable,405144,522136,2.626283169,0.045869418,Improved grassland,0.04,Pasture/Arable,,,,,,Very low,Very low,Very low,Very low,Very low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
3010,BRANCEPETH VILLAGE,North East,1.6231E+11,Pole Mounted,200,Not Applicable,40,Distribution,Yes,20,0.4,50.5,BRANCEPETH,DH7 8EW,"DH7 8DQ, DH7 8EP, DH7 8DD, DH7 8DG, DH7 8EL, DH7 8DE, DH7 8EW",Not Applicable,422265,538092,2.594182491,0.045307991,Arable and horticulture,0.03,Pasture/Arable,,,,,,High,Medium,Very low,Very low,Very low,0,0,0,0.2,0.3,0.3,0.2,0.3,0.3,2.426532675,3.179657313,3.179657313,0,0.5,0.5,0.585306535,1.603897194,1.603897194,Low,Significant,Significant
